message,label,source,conversation_id,turn_idx,event_type,fraud_type
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,344,2,legit,personal
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,345,0,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,345,1,legit,negocios
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,346,0,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,346,1,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,346,2,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,346,3,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,346,4,legit,familiar
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,347,0,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,347,1,legit,personal
¿Ya solucionaste el problema con el carro?,legitimate,des_legit,347,2,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,347,3,legit,personal
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,347,4,legit,personal
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,348,0,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,348,1,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,349,0,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,349,1,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,349,2,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,349,3,legit,familiar
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,350,0,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,350,1,legit,negocios
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,350,2,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,350,3,legit,negocios
Le envío el contrato de servicio para su revisión y firma.,legitimate,des_legit,350,4,legit,negocios
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,351,0,legit,trabajo
Recuerda que mañana es la presentación con el cliente.,legitimate,des_legit,351,1,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,351,2,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,351,3,legit,trabajo
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,352,0,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,352,1,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,352,2,legit,personal
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,353,0,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,353,1,legit,negocios
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,354,0,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,354,1,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,354,2,legit,trabajo
El equipo estará disponible para la llamada a las 11.,legitimate,des_legit,354,3,legit,trabajo
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,354,4,legit,trabajo
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,355,0,legit,negocios
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,355,1,legit,negocios
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,355,2,legit,negocios
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,356,0,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,356,1,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,357,0,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,357,1,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,357,2,legit,trabajo
Recuerda que mañana es la presentación con el cliente.,legitimate,des_legit,358,0,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,358,1,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,358,2,legit,trabajo
¿Ya solucionaste el problema con el carro?,legitimate,des_legit,359,0,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,359,1,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,359,2,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,359,3,legit,personal
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,360,0,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,360,1,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,360,2,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,360,3,legit,familiar
"Hola, ¿ya terminaste el informe del proyecto?",legitimate,des_legit,361,0,legit,trabajo
Recuerda que mañana es la presentación con el cliente.,legitimate,des_legit,361,1,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,361,2,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,361,3,legit,trabajo
¿Revisaste los comentarios que dejé en el documento?,legitimate,des_legit,362,0,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,362,1,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,362,2,legit,trabajo
"Hola, ¿ya terminaste el informe del proyecto?",legitimate,des_legit,362,3,legit,trabajo
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,363,0,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,363,1,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,363,2,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,364,0,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,364,1,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,365,0,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,365,1,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,365,2,legit,familiar
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,366,0,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,366,1,legit,negocios
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,367,0,legit,trabajo
"Hola, ¿ya terminaste el informe del proyecto?",legitimate,des_legit,367,1,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,367,2,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,367,3,legit,trabajo
Recuerda que mañana es la presentación con el cliente.,legitimate,des_legit,368,0,legit,trabajo
¿Revisaste los comentarios que dejé en el documento?,legitimate,des_legit,368,1,legit,trabajo
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,369,0,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,369,1,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,369,2,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,369,3,legit,personal
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,370,0,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,370,1,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,370,2,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,370,3,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,370,4,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,371,0,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,371,1,legit,familiar
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,372,0,legit,negocios
Le envío el contrato de servicio para su revisión y firma.,legitimate,des_legit,372,1,legit,negocios
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,372,2,legit,negocios
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,372,3,legit,negocios
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,373,0,legit,trabajo
El equipo estará disponible para la llamada a las 11.,legitimate,des_legit,373,1,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,373,2,legit,trabajo
Recuerda que mañana es la presentación con el cliente.,legitimate,des_legit,373,3,legit,trabajo
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,374,0,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,374,1,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,374,2,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,374,3,legit,familiar
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,375,0,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,375,1,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,375,2,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,375,3,legit,personal
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,376,0,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,376,1,legit,trabajo
"Hola, ¿ya terminaste el informe del proyecto?",legitimate,des_legit,376,2,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,376,3,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,376,4,legit,trabajo
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,377,0,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,377,1,legit,compras
Vi que hay descuentos en Liverpool esta semana.,legitimate,des_legit,377,2,legit,compras
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,378,0,legit,compras
¿Dónde compraste ese electrodoméstico? Me gustó mucho.,legitimate,des_legit,378,1,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,378,2,legit,compras
¿Ya llegó tu pedido de Amazon? El mío tardó tres días.,legitimate,des_legit,378,3,legit,compras
"Hola, ¿ya terminaste el informe del proyecto?",legitimate,des_legit,379,0,legit,trabajo
El equipo estará disponible para la llamada a las 11.,legitimate,des_legit,379,1,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,379,2,legit,trabajo
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,379,3,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,380,0,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,380,1,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,380,2,legit,trabajo
Vi que hay descuentos en Liverpool esta semana.,legitimate,des_legit,381,0,legit,compras
¿Ya llegó tu pedido de Amazon? El mío tardó tres días.,legitimate,des_legit,381,1,legit,compras
"El producto que pedí llegó en mal estado, lo tuve que devolver.",legitimate,des_legit,381,2,legit,compras
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,382,0,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,382,1,legit,familiar
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,383,0,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,383,1,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,383,2,legit,personal
¿Le funciona el martes a las 10 para revisar la propuesta?,legitimate,des_legit,384,0,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,384,1,legit,negocios
Vi que hay descuentos en Liverpool esta semana.,legitimate,des_legit,385,0,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,385,1,legit,compras
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,386,0,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,386,1,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,386,2,legit,familiar
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,387,0,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,387,1,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,387,2,legit,negocios
¿Le funciona el martes a las 10 para revisar la propuesta?,legitimate,des_legit,387,3,legit,negocios
"Quedamos de acuerdo en los términos discutidos, ¿correcto?",legitimate,des_legit,387,4,legit,negocios
El equipo estará disponible para la llamada a las 11.,legitimate,des_legit,388,0,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,388,1,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,388,2,legit,trabajo
Le envío el contrato de servicio para su revisión y firma.,legitimate,des_legit,389,0,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,389,1,legit,negocios
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,389,2,legit,negocios
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,390,0,legit,compras
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,390,1,legit,compras
¿Ya llegó tu pedido de Amazon? El mío tardó tres días.,legitimate,des_legit,390,2,legit,compras
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,391,0,legit,personal
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,391,1,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,392,0,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,392,1,legit,personal
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,393,0,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,393,1,legit,trabajo
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,394,0,legit,compras
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,394,1,legit,compras
"El producto que pedí llegó en mal estado, lo tuve que devolver.",legitimate,des_legit,394,2,legit,compras
Vi que hay descuentos en Liverpool esta semana.,legitimate,des_legit,394,3,legit,compras
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,395,0,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,395,1,legit,personal
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,395,2,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,395,3,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,396,0,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,396,1,legit,personal
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,397,0,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,397,1,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,398,0,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,398,1,legit,familiar
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,399,0,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,399,1,legit,personal
¿Dónde compraste ese electrodoméstico? Me gustó mucho.,legitimate,des_legit,400,0,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,400,1,legit,compras
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,400,2,legit,compras
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,400,3,legit,compras
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,401,0,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,401,1,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,401,2,legit,personal
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,401,3,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,402,0,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,402,1,legit,personal
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,402,2,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,402,3,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,402,4,legit,personal
¿Revisaste los comentarios que dejé en el documento?,legitimate,des_legit,403,0,legit,trabajo
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,403,1,legit,trabajo
Recuerda que mañana es la presentación con el cliente.,legitimate,des_legit,403,2,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,403,3,legit,trabajo
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,404,0,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,404,1,legit,negocios
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,404,2,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,404,3,legit,negocios
"Quedamos de acuerdo en los términos discutidos, ¿correcto?",legitimate,des_legit,404,4,legit,negocios
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,405,0,legit,personal
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,405,1,legit,personal
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,406,0,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,406,1,legit,trabajo
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,407,0,legit,compras
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,407,1,legit,compras
El supermercado tiene oferta 2x1 en bebidas esta semana.,legitimate,des_legit,407,2,legit,compras
Vi que hay descuentos en Liverpool esta semana.,legitimate,des_legit,407,3,legit,compras
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,408,0,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,408,1,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,408,2,legit,trabajo
El equipo estará disponible para la llamada a las 11.,legitimate,des_legit,408,3,legit,trabajo
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,409,0,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,409,1,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,409,2,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,410,0,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,410,1,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,410,2,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,410,3,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,410,4,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,411,0,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,411,1,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,411,2,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,412,0,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,412,1,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,412,2,legit,familiar
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,413,0,legit,negocios
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,413,1,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,413,2,legit,negocios
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,414,0,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,414,1,legit,personal
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,415,0,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,415,1,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,415,2,legit,familiar
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,416,0,legit,compras
"El producto que pedí llegó en mal estado, lo tuve que devolver.",legitimate,des_legit,416,1,legit,compras
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,416,2,legit,compras
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,417,0,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,417,1,legit,trabajo
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,417,2,legit,trabajo
¿Revisaste los comentarios que dejé en el documento?,legitimate,des_legit,417,3,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,417,4,legit,trabajo
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,418,0,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,418,1,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,418,2,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,418,3,legit,familiar
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,419,0,legit,negocios
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,419,1,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,419,2,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,419,3,legit,negocios
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,419,4,legit,negocios
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,420,0,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,420,1,legit,familiar
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,421,0,legit,compras
¿Dónde compraste ese electrodoméstico? Me gustó mucho.,legitimate,des_legit,421,1,legit,compras
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,422,0,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,422,1,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,422,2,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,422,3,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,422,4,legit,familiar
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,423,0,legit,compras
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,423,1,legit,compras
¿Ya solucionaste el problema con el carro?,legitimate,des_legit,424,0,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,424,1,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,424,2,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,424,3,legit,personal
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,425,0,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,425,1,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,425,2,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,425,3,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,426,0,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,426,1,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,426,2,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,427,0,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,427,1,legit,familiar
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,428,0,legit,negocios
Le envío el contrato de servicio para su revisión y firma.,legitimate,des_legit,428,1,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,429,0,legit,negocios
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,429,1,legit,negocios
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,429,2,legit,negocios
¿Ya llegó tu pedido de Amazon? El mío tardó tres días.,legitimate,des_legit,430,0,legit,compras
Vi que hay descuentos en Liverpool esta semana.,legitimate,des_legit,430,1,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,430,2,legit,compras
"El producto que pedí llegó en mal estado, lo tuve que devolver.",legitimate,des_legit,430,3,legit,compras
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,431,0,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,431,1,legit,familiar
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,432,0,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,432,1,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,433,0,legit,personal
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,433,1,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,433,2,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,433,3,legit,personal
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,434,0,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,434,1,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,434,2,legit,familiar
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,435,0,legit,negocios
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,435,1,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,435,2,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,435,3,legit,negocios
Le envío el contrato de servicio para su revisión y firma.,legitimate,des_legit,435,4,legit,negocios
